,A,B,Toss_Winner,Top Batsmen Points(Team A),Top Batsmen Points(Team B),Top Baller Points(Team A),Top Baller Points(Team B),Match Won after winning Toss Team A,Match Won after winning Toss Team B,runs in pp team a,runs in pp team b,Run Rate(Team A),Run Rate(Team B),Most Value Player Points(Team A),Most Value Player Points(Team B),Win ratio (Team A),Win ratio (Team B),Team A Ground,Team B Ground,winner
153,4,1,0,1.0000000000000002,1.0000000000000002,0.6399521531100478,0.8899521531100477,0.384615385,0.533333333,0.46666666666666673,0.4190476190476191,-0.341,0.021,0.586548488008342,0.8571428571428572,0.3,0.7,1,0,0
154,9,2,1,0.4950000000000001,0.18000000000000016,0.5251196172248803,0.5909090909090908,0.46153846200000004,0.473684211,0.4133333333333334,0.3047619047619048,0.21899999999999997,-0.297,0.8571428571428572,0.7805005213764338,1.0,0.0,1,0,1
155,7,6,0,0.6025,0.41000000000000014,0.5263157894736842,0.4055023923444976,0.5,0.571428571,0.48000000000000004,0.5333333333333334,1.084,-0.478,0.7294056308654849,0.6287799791449427,0.0,0.0,0,0,1
156,0,2,0,0.2925,0.18000000000000016,0.6267942583732057,0.5909090909090908,0.583333333,0.473684211,0.5333333333333334,0.3523809523809524,0.374,-0.297,0.7283628779979145,0.7805005213764338,0.3,0.7,0,0,1
157,4,9,1,1.0000000000000002,0.4950000000000001,0.6399521531100478,0.5251196172248803,0.384615385,0.46153846200000004,0.6133333333333333,0.4571428571428572,-0.341,0.21899999999999997,0.586548488008342,0.8571428571428572,0.5,0.5,0,1,1
158,1,6,0,1.0000000000000002,0.41000000000000014,0.8899521531100477,0.4055023923444976,0.533333333,0.571428571,0.4000000000000001,0.37142857142857144,0.021,-0.478,0.8571428571428572,0.6287799791449427,0.0,1.0,0,0,1
159,7,11,1,0.6025,0.6700000000000002,0.5263157894736842,0.5466507177033493,0.5,0.7333333329999999,0.4266666666666667,0.3238095238095238,1.084,-0.514,0.7294056308654849,0.6021897810218978,0.0,1.0,0,1,0
160,2,9,1,0.18000000000000016,0.4950000000000001,0.5909090909090908,0.5251196172248803,0.473684211,0.46153846200000004,0.26666666666666666,0.36190476190476195,-0.297,0.21899999999999997,0.7805005213764338,0.8571428571428572,0.0,1.0,0,0,0
161,7,1,0,0.6025,1.0000000000000002,0.5263157894736842,0.8899521531100477,0.5,0.533333333,0.38666666666666666,0.6571428571428573,1.084,0.021,0.7294056308654849,0.8571428571428572,1.0,0.0,1,0,0
162,4,0,0,1.0000000000000002,0.2925,0.6399521531100478,0.6267942583732057,0.384615385,0.583333333,0.09333333333333332,0.6380952380952382,-0.341,0.374,0.586548488008342,0.7283628779979145,0.0,1.0,0,1,1
163,11,9,0,0.6700000000000002,0.4950000000000001,0.5466507177033493,0.5251196172248803,0.7333333329999999,0.46153846200000004,0.2,0.5619047619047619,-0.514,0.21899999999999997,0.6021897810218978,0.8571428571428572,1.0,0.0,1,0,1
164,0,1,0,0.2925,1.0000000000000002,0.6267942583732057,0.8899521531100477,0.583333333,0.533333333,0.32,0.31428571428571433,0.374,0.021,0.7283628779979145,0.8571428571428572,0.4,0.6,1,0,1
165,6,2,1,0.41000000000000014,0.18000000000000016,0.4055023923444976,0.5909090909090908,0.571428571,0.473684211,0.37333333333333335,0.4285714285714286,-0.478,-0.297,0.6287799791449427,0.7805005213764338,1.0,0.0,0,0,1
166,7,9,1,0.6025,0.4950000000000001,0.5263157894736842,0.5251196172248803,0.5,0.46153846200000004,0.25333333333333335,0.3238095238095238,1.084,0.21899999999999997,0.7294056308654849,0.8571428571428572,0.3,0.7,0,1,0
167,11,4,0,0.6700000000000002,1.0000000000000002,0.5466507177033493,0.6399521531100478,0.7333333329999999,0.384615385,0.4133333333333334,0.4,-0.514,-0.341,0.6021897810218978,0.586548488008342,0.6,0.4,0,1,1
168,6,0,1,0.41000000000000014,0.2925,0.4055023923444976,0.6267942583732057,0.571428571,0.583333333,0.4533333333333333,0.46666666666666673,-0.478,0.374,0.6287799791449427,0.7283628779979145,0.0,1.0,0,0,1
169,2,1,0,0.18000000000000016,1.0000000000000002,0.5909090909090908,0.8899521531100477,0.473684211,0.533333333,0.3066666666666667,0.37142857142857144,-0.297,0.021,0.7805005213764338,0.8571428571428572,0.4,0.6,0,0,0
170,7,4,0,0.6025,1.0000000000000002,0.5263157894736842,0.6399521531100478,0.5,0.384615385,0.36000000000000004,0.4190476190476191,1.084,-0.341,0.7294056308654849,0.586548488008342,1.0,0.0,0,1,1
171,7,9,0,0.6025,0.4950000000000001,0.5263157894736842,0.5251196172248803,0.5,0.46153846200000004,0.52,0.4190476190476191,1.084,0.21899999999999997,0.7294056308654849,0.8571428571428572,0.3,0.7,1,0,0
172,0,2,0,0.2925,0.18000000000000016,0.6267942583732057,0.5909090909090908,0.583333333,0.473684211,0.32,0.21904761904761907,0.374,-0.297,0.7283628779979145,0.7805005213764338,0.3,0.7,0,0,0
173,2,9,0,0.18000000000000016,0.4950000000000001,0.5909090909090908,0.5251196172248803,0.473684211,0.46153846200000004,0.16000000000000003,0.31428571428571433,-0.297,0.21899999999999997,0.7805005213764338,0.8571428571428572,0.0,1.0,0,0,1
174,0,7,0,0.2925,0.6025,0.6267942583732057,0.5263157894736842,0.583333333,0.5,0.3333333333333333,0.31428571428571433,0.374,1.084,0.7283628779979145,0.7294056308654849,0.5,0.5,0,1,0
175,0,4,0,0.4500000000000002,0.25250000000000017,0.3672248803827751,0.42703349282296643,0.590909091,0.45,0.4000000000000001,0.49523809523809526,0.44299999999999995,0.433,0.7142857142857143,0.7200208550573515,0.5,0.5,1,0,0
176,2,11,1,0.14250000000000007,0.3275000000000001,0.666267942583732,0.2990430622009569,0.5,0.666666667,0.38666666666666666,0.29523809523809524,0.222,-0.691,0.6402502606882169,0.618873826903024,0.5,0.5,0,0,1
177,5,9,0,0.0,0.1975,0.33492822966507174,0.5514354066985646,0.0,0.42105263200000004,0.6133333333333333,0.4571428571428572,-0.324,0.326,0.6006256517205423,0.8920750782064651,0.0,0.0,0,0,1
178,1,7,0,0.25250000000000017,0.38250000000000006,0.3767942583732057,0.3205741626794258,0.565217391,0.565217391,0.3066666666666667,0.29523809523809524,-0.44799999999999995,0.04,0.8920750782064651,0.7805005213764338,0.5,0.5,0,0,1
179,6,8,0,0.03500000000000014,0.31000000000000005,0.465311004784689,0.6220095693779903,0.42105263200000004,0.0,0.28,0.4190476190476191,-0.051,-0.134,0.7226277372262774,0.6496350364963503,0.0,0.0,0,0,1
180,4,2,0,0.25250000000000017,0.14250000000000007,0.42703349282296643,0.666267942583732,0.45,0.5,0.4133333333333334,0.28571428571428575,0.433,0.222,0.7200208550573515,0.6402502606882169,0.6,0.4,1,0,0
181,1,11,0,0.25250000000000017,0.3275000000000001,0.3767942583732057,0.2990430622009569,0.565217391,0.666666667,0.2,0.5428571428571429,-0.44799999999999995,-0.691,0.8920750782064651,0.618873826903024,0.5,0.5,0,1,1
182,9,7,1,0.1975,0.38250000000000006,0.5514354066985646,0.3205741626794258,0.42105263200000004,0.565217391,0.12,0.380952380952381,0.326,0.04,0.8920750782064651,0.7805005213764338,0.0,1.0,1,0,1
183,0,6,1,0.4500000000000002,0.03500000000000014,0.3672248803827751,0.465311004784689,0.590909091,0.42105263200000004,0.21333333333333337,0.6190476190476191,0.44299999999999995,-0.051,0.7142857142857143,0.7226277372262774,1.0,0.0,0,0,1
184,5,8,0,0.0,0.31000000000000005,0.33492822966507174,0.6220095693779903,0.0,0.0,0.29333333333333333,0.4190476190476191,-0.324,-0.134,0.6006256517205423,0.6496350364963503,0.0,0.0,0,0,1
185,2,9,1,0.14250000000000007,0.1975,0.666267942583732,0.5514354066985646,0.5,0.42105263200000004,0.34666666666666673,0.2666666666666667,0.222,0.326,0.6402502606882169,0.8920750782064651,0.6,0.4,0,0,0
186,11,4,1,0.3275000000000001,0.25250000000000017,0.2990430622009569,0.42703349282296643,0.666666667,0.45,0.21333333333333337,0.5904761904761905,-0.691,0.433,0.618873826903024,0.7200208550573515,0.5,0.5,1,0,1
187,7,5,1,0.38250000000000006,0.0,0.3205741626794258,0.33492822966507174,0.565217391,0.0,0.38666666666666666,0.4761904761904762,0.04,-0.324,0.7805005213764338,0.6006256517205423,0.0,0.0,1,0,1
188,0,9,0,0.4500000000000002,0.1975,0.3672248803827751,0.5514354066985646,0.590909091,0.42105263200000004,0.4000000000000001,0.31428571428571433,0.44299999999999995,0.326,0.7142857142857143,0.8920750782064651,0.5,0.5,1,0,0
189,2,6,1,0.14250000000000007,0.03500000000000014,0.666267942583732,0.465311004784689,0.5,0.42105263200000004,0.44,0.5904761904761905,0.222,-0.051,0.6402502606882169,0.7226277372262774,0.25,0.75,0,0,1
190,8,1,1,0.31000000000000005,0.25250000000000017,0.6220095693779903,0.3767942583732057,0.0,0.565217391,0.6400000000000001,0.6380952380952382,-0.134,-0.44799999999999995,0.6496350364963503,0.8920750782064651,0.0,0.0,0,0,1
191,11,4,1,0.3275000000000001,0.25250000000000017,0.2990430622009569,0.42703349282296643,0.666666667,0.45,0.28,0.24761904761904763,-0.691,0.433,0.618873826903024,0.7200208550573515,0.5,0.5,0,1,1
192,0,5,1,0.4500000000000002,0.0,0.3672248803827751,0.33492822966507174,0.590909091,0.0,0.36000000000000004,0.46666666666666673,0.44299999999999995,-0.324,0.7142857142857143,0.6006256517205423,0.0,0.0,0,0,1
193,2,1,0,0.14250000000000007,0.25250000000000017,0.666267942583732,0.3767942583732057,0.5,0.565217391,0.37333333333333335,0.36190476190476195,0.222,-0.44799999999999995,0.6402502606882169,0.8920750782064651,0.5,0.5,0,0,0
194,8,7,0,0.31000000000000005,0.38250000000000006,0.6220095693779903,0.3205741626794258,0.0,0.565217391,0.24,0.3047619047619048,-0.134,0.04,0.6496350364963503,0.7805005213764338,0.0,0.0,0,1,1
195,5,4,1,0.0,0.25250000000000017,0.33492822966507174,0.42703349282296643,0.0,0.45,0.4000000000000001,0.3523809523809524,-0.324,0.433,0.6006256517205423,0.7200208550573515,0.0,0.0,0,1,0
196,6,11,1,0.03500000000000014,0.3275000000000001,0.465311004784689,0.2990430622009569,0.42105263200000004,0.666666667,0.8266666666666669,0.4285714285714286,-0.051,-0.691,0.7226277372262774,0.618873826903024,0.5,0.5,0,0,0
197,7,0,1,0.38250000000000006,0.4500000000000002,0.3205741626794258,0.3672248803827751,0.565217391,0.590909091,0.3333333333333333,0.4190476190476191,0.04,0.44299999999999995,0.7805005213764338,0.7142857142857143,0.5,0.5,1,0,0
198,4,9,1,0.25250000000000017,0.1975,0.42703349282296643,0.5514354066985646,0.45,0.42105263200000004,0.46666666666666673,0.5428571428571429,0.433,0.326,0.7200208550573515,0.8920750782064651,0.4,0.6,1,0,1
199,1,6,1,0.25250000000000017,0.03500000000000014,0.3767942583732057,0.465311004784689,0.565217391,0.42105263200000004,0.7333333333333334,0.43809523809523815,-0.44799999999999995,-0.051,0.8920750782064651,0.7226277372262774,1.0,0.0,0,0,0
200,7,2,1,0.38250000000000006,0.14250000000000007,0.3205741626794258,0.666267942583732,0.565217391,0.5,0.56,0.39047619047619053,0.04,0.222,0.7805005213764338,0.6402502606882169,0.0,1.0,0,0,0
201,5,11,1,0.0,0.3275000000000001,0.33492822966507174,0.2990430622009569,0.0,0.666666667,0.22666666666666668,0.36190476190476195,-0.324,-0.691,0.6006256517205423,0.618873826903024,0.0,0.0,0,1,1
202,0,8,1,0.4500000000000002,0.31000000000000005,0.3672248803827751,0.6220095693779903,0.590909091,0.0,0.4000000000000001,0.380952380952381,0.44299999999999995,-0.134,0.7142857142857143,0.6496350364963503,0.0,0.0,1,0,0
203,1,9,1,0.25250000000000017,0.1975,0.3767942583732057,0.5514354066985646,0.565217391,0.42105263200000004,0.36000000000000004,0.6190476190476191,-0.44799999999999995,0.326,0.8920750782064651,0.8920750782064651,0.6,0.4,0,0,1
204,8,0,0,0.31000000000000005,0.4500000000000002,0.6220095693779903,0.3672248803827751,0.0,0.590909091,0.29333333333333333,0.2666666666666667,-0.134,0.44299999999999995,0.6496350364963503,0.7142857142857143,0.0,0.0,0,0,1
205,2,5,1,0.14250000000000007,0.0,0.666267942583732,0.33492822966507174,0.5,0.0,0.06666666666666665,0.2761904761904762,0.222,-0.324,0.6402502606882169,0.6006256517205423,0.0,0.0,0,0,0
206,4,1,1,0.25250000000000017,0.25250000000000017,0.42703349282296643,0.3767942583732057,0.45,0.565217391,0.36000000000000004,0.39047619047619053,0.433,-0.44799999999999995,0.7200208550573515,0.8920750782064651,0.5,0.5,0,0,0
207,7,11,1,0.38250000000000006,0.3275000000000001,0.3205741626794258,0.2990430622009569,0.565217391,0.666666667,0.21333333333333337,0.17142857142857143,0.04,-0.691,0.7805005213764338,0.618873826903024,0.7,0.3,0,1,1
208,9,8,1,0.1975,0.31000000000000005,0.5514354066985646,0.6220095693779903,0.42105263200000004,0.0,0.56,0.4,0.326,-0.134,0.8920750782064651,0.6496350364963503,0.0,0.0,1,0,0
209,1,5,0,0.25250000000000017,0.0,0.3767942583732057,0.33492822966507174,0.565217391,0.0,0.25333333333333335,0.3523809523809524,-0.44799999999999995,-0.324,0.8920750782064651,0.6006256517205423,0.0,0.0,0,0,0
210,6,4,1,0.03500000000000014,0.25250000000000017,0.465311004784689,0.42703349282296643,0.42105263200000004,0.45,0.3333333333333333,0.4285714285714286,-0.051,0.433,0.7226277372262774,0.7200208550573515,0.3,0.7,0,1,1
211,8,11,1,0.31000000000000005,0.3275000000000001,0.6220095693779903,0.2990430622009569,0.0,0.666666667,0.4533333333333333,0.3238095238095238,-0.134,-0.691,0.6496350364963503,0.618873826903024,0.0,0.0,0,1,1
212,0,2,0,0.4500000000000002,0.14250000000000007,0.3672248803827751,0.666267942583732,0.590909091,0.5,0.25333333333333335,0.6095238095238096,0.44299999999999995,0.222,0.7142857142857143,0.6402502606882169,0.4,0.6,1,0,0
213,7,6,1,0.38250000000000006,0.03500000000000014,0.3205741626794258,0.465311004784689,0.565217391,0.42105263200000004,0.26666666666666666,0.2285714285714286,0.04,-0.051,0.7805005213764338,0.7226277372262774,0.4,0.6,1,0,0
214,1,5,1,0.25250000000000017,0.0,0.3767942583732057,0.33492822966507174,0.565217391,0.0,0.36000000000000004,0.6380952380952382,-0.44799999999999995,-0.324,0.8920750782064651,0.6006256517205423,0.0,0.0,0,0,1
215,4,2,1,0.25250000000000017,0.14250000000000007,0.42703349282296643,0.666267942583732,0.45,0.5,0.34666666666666673,0.39047619047619053,0.433,0.222,0.7200208550573515,0.6402502606882169,0.6,0.4,0,0,0
216,11,0,0,0.3275000000000001,0.4500000000000002,0.2990430622009569,0.3672248803827751,0.666666667,0.590909091,0.4266666666666667,0.40952380952380957,-0.691,0.44299999999999995,0.618873826903024,0.7142857142857143,0.5,0.5,0,1,1
217,7,8,1,0.38250000000000006,0.31000000000000005,0.3205741626794258,0.6220095693779903,0.565217391,0.0,0.4533333333333333,0.29523809523809524,0.04,-0.134,0.7805005213764338,0.6496350364963503,0.0,0.0,1,0,0
218,5,4,1,0.0,0.25250000000000017,0.33492822966507174,0.42703349282296643,0.0,0.45,0.26666666666666666,0.40952380952380957,-0.324,0.433,0.6006256517205423,0.7200208550573515,0.0,0.0,0,0,0
219,2,1,1,0.14250000000000007,0.25250000000000017,0.666267942583732,0.3767942583732057,0.5,0.565217391,0.37333333333333335,0.2761904761904762,0.222,-0.44799999999999995,0.6402502606882169,0.8920750782064651,0.5,0.5,0,0,1
220,9,6,1,0.1975,0.03500000000000014,0.5514354066985646,0.465311004784689,0.42105263200000004,0.42105263200000004,0.44,0.36190476190476195,0.326,-0.051,0.8920750782064651,0.7226277372262774,0.25,0.75,1,0,0
221,0,4,0,0.4500000000000002,0.25250000000000017,0.3672248803827751,0.42703349282296643,0.590909091,0.45,0.0,0.31428571428571433,0.44299999999999995,0.433,0.7142857142857143,0.7200208550573515,0.5,0.5,0,1,1
222,7,1,1,0.38250000000000006,0.25250000000000017,0.3205741626794258,0.3767942583732057,0.565217391,0.565217391,0.46666666666666673,0.21904761904761907,0.04,-0.44799999999999995,0.7805005213764338,0.8920750782064651,0.5,0.5,1,0,0
223,5,9,0,0.0,0.1975,0.33492822966507174,0.5514354066985646,0.0,0.42105263200000004,0.4533333333333333,0.7523809523809525,-0.324,0.326,0.6006256517205423,0.8920750782064651,0.0,0.0,0,1,1
224,6,8,0,0.03500000000000014,0.31000000000000005,0.465311004784689,0.6220095693779903,0.42105263200000004,0.0,0.25333333333333335,0.380952380952381,-0.051,-0.134,0.7226277372262774,0.6496350364963503,0.0,0.0,0,0,1
225,0,11,1,0.4500000000000002,0.3275000000000001,0.3672248803827751,0.2990430622009569,0.590909091,0.666666667,0.5333333333333334,0.4571428571428572,0.44299999999999995,-0.691,0.7142857142857143,0.618873826903024,0.5,0.5,0,1,0
226,2,8,0,0.14250000000000007,0.31000000000000005,0.666267942583732,0.6220095693779903,0.5,0.0,0.46666666666666673,0.49523809523809526,0.222,-0.134,0.6402502606882169,0.6496350364963503,0.0,0.0,0,0,1
227,6,7,1,0.03500000000000014,0.38250000000000006,0.465311004784689,0.3205741626794258,0.42105263200000004,0.565217391,0.32,0.31428571428571433,-0.051,0.04,0.7226277372262774,0.7805005213764338,0.6,0.4,0,0,0
228,11,9,1,0.3275000000000001,0.1975,0.2990430622009569,0.5514354066985646,0.666666667,0.42105263200000004,0.37333333333333335,0.6285714285714287,-0.691,0.326,0.618873826903024,0.8920750782064651,0.3,0.7,1,0,1
229,0,1,0,0.4500000000000002,0.25250000000000017,0.3672248803827751,0.3767942583732057,0.590909091,0.565217391,0.36000000000000004,0.49523809523809526,0.44299999999999995,-0.44799999999999995,0.7142857142857143,0.8920750782064651,0.4,0.6,1,0,0
230,5,6,1,0.0,0.03500000000000014,0.33492822966507174,0.465311004784689,0.0,0.42105263200000004,0.6266666666666667,0.46666666666666673,-0.324,-0.051,0.6006256517205423,0.7226277372262774,0.0,0.0,0,1,1
231,4,9,1,0.25250000000000017,0.1975,0.42703349282296643,0.5514354066985646,0.45,0.42105263200000004,0.24,0.6190476190476191,0.433,0.326,0.7200208550573515,0.8920750782064651,0.4,0.6,0,1,1
232,2,7,0,0.14250000000000007,0.38250000000000006,0.666267942583732,0.3205741626794258,0.5,0.565217391,0.22666666666666668,0.24761904761904763,0.222,0.04,0.6402502606882169,0.7805005213764338,1.0,0.0,0,1,0
233,6,1,1,0.03500000000000014,0.25250000000000017,0.465311004784689,0.3767942583732057,0.42105263200000004,0.565217391,0.37333333333333335,0.4,-0.051,-0.44799999999999995,0.7226277372262774,0.8920750782064651,0.0,1.0,0,0,0
234,11,5,1,0.3275000000000001,0.0,0.2990430622009569,0.33492822966507174,0.666666667,0.0,0.22666666666666668,0.8285714285714286,-0.691,-0.324,0.618873826903024,0.6006256517205423,0.0,0.0,0,0,1
235,8,2,1,0.31000000000000005,0.14250000000000007,0.6220095693779903,0.666267942583732,0.0,0.5,0.32,0.5428571428571429,-0.134,0.222,0.6496350364963503,0.6402502606882169,0.0,0.0,0,0,1
236,6,9,0,0.03500000000000014,0.1975,0.465311004784689,0.5514354066985646,0.42105263200000004,0.42105263200000004,0.2,0.3238095238095238,-0.051,0.326,0.7226277372262774,0.8920750782064651,0.75,0.25,0,0,0
237,0,5,0,0.4500000000000002,0.0,0.3672248803827751,0.33492822966507174,0.590909091,0.0,0.34666666666666673,0.380952380952381,0.44299999999999995,-0.324,0.7142857142857143,0.6006256517205423,0.0,0.0,1,0,0
238,8,4,1,0.31000000000000005,0.25250000000000017,0.6220095693779903,0.42703349282296643,0.0,0.45,0.1866666666666667,0.4190476190476191,-0.134,0.433,0.6496350364963503,0.7200208550573515,0.0,0.0,0,0,1
239,7,11,0,0.38250000000000006,0.3275000000000001,0.3205741626794258,0.2990430622009569,0.565217391,0.666666667,0.14666666666666667,0.49523809523809526,0.04,-0.691,0.7805005213764338,0.618873826903024,0.7,0.3,1,0,1
240,2,6,1,0.14250000000000007,0.03500000000000014,0.666267942583732,0.465311004784689,0.5,0.42105263200000004,0.5733333333333335,0.4285714285714286,0.222,-0.051,0.6402502606882169,0.7226277372262774,0.25,0.75,0,0,0
241,1,8,0,0.25250000000000017,0.31000000000000005,0.3767942583732057,0.6220095693779903,0.565217391,0.0,0.24,0.0,-0.44799999999999995,-0.134,0.8920750782064651,0.6496350364963503,0.0,0.0,0,0,1
242,0,9,1,0.4500000000000002,0.1975,0.3672248803827751,0.5514354066985646,0.590909091,0.42105263200000004,0.10666666666666669,0.4190476190476191,0.44299999999999995,0.326,0.7142857142857143,0.8920750782064651,0.5,0.5,0,1,1
243,4,7,1,0.25250000000000017,0.38250000000000006,0.42703349282296643,0.3205741626794258,0.45,0.565217391,0.4133333333333334,0.5142857142857143,0.433,0.04,0.7200208550573515,0.7805005213764338,0.0,1.0,1,0,1
244,9,0,1,0.1975,0.4500000000000002,0.5514354066985646,0.3672248803827751,0.42105263200000004,0.590909091,0.38666666666666666,0.2380952380952381,0.326,0.44299999999999995,0.8920750782064651,0.7142857142857143,0.5,0.5,0,0,1
245,4,7,1,0.25250000000000017,0.38250000000000006,0.42703349282296643,0.3205741626794258,0.45,0.565217391,0.13333333333333336,0.5904761904761905,0.433,0.04,0.7200208550573515,0.7805005213764338,0.0,1.0,0,1,1
246,9,7,1,0.1975,0.38250000000000006,0.5514354066985646,0.3205741626794258,0.42105263200000004,0.565217391,0.7066666666666668,0.49523809523809526,0.326,0.04,0.8920750782064651,0.7805005213764338,0.0,1.0,0,0,0
247,0,9,0,0.4500000000000002,0.1975,0.3672248803827751,0.5514354066985646,0.590909091,0.42105263200000004,0.5466666666666666,0.44761904761904764,0.44299999999999995,0.326,0.7142857142857143,0.8920750782064651,0.5,0.5,1,0,0
248,0,7,1,0.2975000000000001,0.33000000000000007,0.4605263157894737,0.5681818181818181,0.64516129,0.551724138,0.36000000000000004,0.5047619047619049,0.1,-0.1,0.7554744525547445,0.7283628779979145,0.6,0.4,1,0,1
249,4,1,1,0.21500000000000008,0.21500000000000008,0.6004784688995215,0.46172248803827753,0.518518519,0.5,0.4133333333333334,0.4571428571428572,0.561,0.617,0.8076120959332639,0.8039624608967675,0.0,1.0,1,0,1
250,8,7,1,0.09000000000000008,0.33000000000000007,0.3241626794258373,0.5681818181818181,0.0,0.551724138,0.2,0.2571428571428572,-0.551,-0.1,0.4473409801876955,0.7283628779979145,0.0,1.0,0,1,0
251,11,6,1,0.43500000000000005,0.5975000000000001,0.7523923444976076,0.6351674641148325,0.642857143,0.413793103,0.56,0.4285714285714286,0.201,-0.21600000000000003,0.6579770594369134,0.6923879040667362,1.0,0.0,1,0,0
252,9,1,1,0.15500000000000003,0.21500000000000008,0.31220095693779903,0.46172248803827753,0.52,0.5,0.4133333333333334,0.43809523809523815,-0.022000000000000002,0.617,0.8039624608967675,0.8039624608967675,0.0,1.0,1,0,0
253,0,2,1,0.2975000000000001,0.25750000000000006,0.4605263157894737,0.4832535885167464,0.64516129,0.5,0.38666666666666666,0.4285714285714286,0.1,-0.509,0.7554744525547445,0.6657977059436914,0.5,0.5,0,0,0
254,11,4,1,0.43500000000000005,0.21500000000000008,0.7523923444976076,0.6004784688995215,0.642857143,0.518518519,0.29333333333333333,0.2571428571428572,0.201,0.561,0.6579770594369134,0.8076120959332639,0.42,0.57,1,0,0
255,8,6,0,0.09000000000000008,0.5975000000000001,0.3241626794258373,0.6351674641148325,0.0,0.413793103,0.3066666666666667,0.18095238095238098,-0.551,-0.21600000000000003,0.4473409801876955,0.6923879040667362,0.0,1.0,0,0,0
256,2,7,0,0.25750000000000006,0.33000000000000007,0.4832535885167464,0.5681818181818181,0.5,0.551724138,0.4000000000000001,0.2761904761904762,-0.509,-0.1,0.6657977059436914,0.7283628779979145,1.0,0.0,0,0,1
257,4,9,1,0.21500000000000008,0.15500000000000003,0.6004784688995215,0.31220095693779903,0.518518519,0.52,0.6000000000000001,0.1904761904761905,0.561,-0.022000000000000002,0.8076120959332639,0.8039624608967675,0.28,0.71,0,1,0
258,0,1,1,0.2975000000000001,0.21500000000000008,0.4605263157894737,0.46172248803827753,0.64516129,0.5,0.34666666666666673,0.4761904761904762,0.1,0.617,0.7554744525547445,0.8039624608967675,0.6,0.4,0,0,1
259,7,11,1,0.33000000000000007,0.43500000000000005,0.5681818181818181,0.7523923444976076,0.551724138,0.642857143,0.52,0.4190476190476191,-0.1,0.201,0.7283628779979145,0.6579770594369134,0.5,0.5,1,0,0
260,9,0,0,0.15500000000000003,0.2975000000000001,0.31220095693779903,0.4605263157894737,0.52,0.64516129,0.5466666666666666,0.49523809523809526,-0.022000000000000002,0.1,0.8039624608967675,0.7554744525547445,0.5,0.5,0,1,1
261,8,6,1,0.09000000000000008,0.5975000000000001,0.3241626794258373,0.6351674641148325,0.0,0.413793103,0.1866666666666667,0.36190476190476195,-0.551,-0.21600000000000003,0.4473409801876955,0.6923879040667362,0.0,1.0,0,0,1
262,11,4,0,0.43500000000000005,0.21500000000000008,0.7523923444976076,0.6004784688995215,0.642857143,0.518518519,0.4000000000000001,0.34285714285714286,0.201,0.561,0.6579770594369134,0.8076120959332639,0.42,0.57,0,1,1
263,0,8,0,0.2975000000000001,0.09000000000000008,0.4605263157894737,0.3241626794258373,0.64516129,0.0,0.46666666666666673,0.3238095238095238,0.1,-0.551,0.7554744525547445,0.4473409801876955,0.0,1.0,1,0,1
264,6,4,1,0.5975000000000001,0.21500000000000008,0.6351674641148325,0.6004784688995215,0.413793103,0.518518519,0.37333333333333335,0.5333333333333334,-0.21600000000000003,0.561,0.6923879040667362,0.8076120959332639,0.25,0.75,0,1,0
265,11,9,0,0.43500000000000005,0.15500000000000003,0.7523923444976076,0.31220095693779903,0.642857143,0.52,0.14666666666666667,0.4571428571428572,0.201,-0.022000000000000002,0.6579770594369134,0.8039624608967675,0.25,0.75,0,1,0
266,7,1,1,0.33000000000000007,0.21500000000000008,0.5681818181818181,0.46172248803827753,0.551724138,0.5,0.37333333333333335,0.5142857142857143,-0.1,0.617,0.7283628779979145,0.8039624608967675,1.0,0.0,1,0,1
267,2,11,0,0.25750000000000006,0.43500000000000005,0.4832535885167464,0.7523923444976076,0.5,0.642857143,0.10666666666666669,0.39047619047619053,-0.509,0.201,0.6657977059436914,0.6579770594369134,0.0,1.0,0,1,1
268,8,9,0,0.09000000000000008,0.15500000000000003,0.3241626794258373,0.31220095693779903,0.0,0.52,0.56,0.5904761904761905,-0.551,-0.022000000000000002,0.4473409801876955,0.8039624608967675,1.0,0.0,0,1,1
269,6,4,0,0.5975000000000001,0.21500000000000008,0.6351674641148325,0.6004784688995215,0.413793103,0.518518519,0.5733333333333335,0.4,-0.21600000000000003,0.561,0.6923879040667362,0.8076120959332639,0.25,0.75,0,0,1
270,2,1,0,0.25750000000000006,0.21500000000000008,0.4832535885167464,0.46172248803827753,0.5,0.5,0.4000000000000001,0.5047619047619049,-0.509,0.617,0.6657977059436914,0.8039624608967675,0.5,0.5,0,0,1
271,0,8,1,0.2975000000000001,0.09000000000000008,0.4605263157894737,0.3241626794258373,0.64516129,0.0,0.24,0.6095238095238096,0.1,-0.551,0.7554744525547445,0.4473409801876955,0.0,1.0,1,0,0
272,6,9,1,0.5975000000000001,0.15500000000000003,0.6351674641148325,0.31220095693779903,0.413793103,0.52,0.36000000000000004,0.5047619047619049,-0.21600000000000003,-0.022000000000000002,0.6923879040667362,0.8039624608967675,0.6,0.4,0,0,1
273,11,0,0,0.43500000000000005,0.2975000000000001,0.7523923444976076,0.4605263157894737,0.642857143,0.64516129,0.34666666666666673,0.34285714285714286,0.201,0.1,0.6579770594369134,0.7554744525547445,0.5,0.5,0,1,1
